Linux 4.4.0-111-generic (ath-1) 	02/15/2018 	_x86_64_	(40 CPU)

07:12:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:12:25 AM   20    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:25 AM   21    7.45    0.00    6.38    0.00    0.00    1.06    0.00    0.00    0.00   85.11
07:12:25 AM   22    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:12:25 AM   23    6.38    0.00    6.38    0.00    0.00    2.13    0.00    0.00    0.00   85.11
07:12:25 AM   24    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:25 AM   25    3.96    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   93.07
07:12:25 AM   26    1.96    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   95.10
07:12:25 AM   27    1.98    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   95.05
07:12:25 AM   28    0.00    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   96.04
07:12:25 AM   29    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:25 AM   30    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:25 AM   31    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:25 AM   32    0.00    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   99.01
07:12:25 AM   33    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:25 AM   34    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
07:12:25 AM   35    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:12:25 AM   36    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:25 AM   37    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:25 AM   38    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:25 AM   39    3.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.96

07:12:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:12:26 AM  all    2.63    0.00    3.71    0.03    0.00    1.91    0.00    0.00    0.00   91.72
07:12:26 AM    0    2.97    0.00    4.95    0.00    0.00    2.97    0.00    0.00    0.00   89.11
07:12:26 AM    1    1.83    0.00    4.59    0.00    0.00    9.17    0.00    0.00    0.00   84.40
07:12:26 AM    2    4.04    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   92.93
07:12:26 AM    3    0.99    0.00    3.96    0.00    0.00    3.96    0.00    0.00    0.00   91.09
07:12:26 AM    4    3.09    0.00    8.25    0.00    0.00   10.31    0.00    0.00    0.00   78.35
07:12:26 AM    5    3.81    0.00    0.95    0.00    0.00    4.76    0.00    0.00    0.00   90.48
07:12:26 AM    6    4.04    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   91.92
07:12:26 AM    7    2.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
07:12:26 AM    8    2.94    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   92.16
07:12:26 AM    9    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:12:26 AM   10    3.92    0.00    2.94    0.00    0.00    0.98    0.00    0.00    0.00   92.16
07:12:26 AM   11    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
07:12:26 AM   12    2.04    0.00    4.08    0.00    0.00    2.04    0.00    0.00    0.00   91.84
07:12:26 AM   13    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:12:26 AM   14    1.04    0.00    5.21    0.00    0.00    9.38    0.00    0.00    0.00   84.38
07:12:26 AM   15    9.18    0.00    9.18    0.00    0.00    2.04    0.00    0.00    0.00   79.59
07:12:26 AM   16    4.17    0.00    5.21    0.00    0.00    7.29    0.00    0.00    0.00   83.33
07:12:26 AM   17    6.19    0.00    7.22    0.00    0.00    1.03    0.00    0.00    0.00   85.57
07:12:26 AM   18    5.83    0.00    2.91    0.00    0.00   14.56    0.00    0.00    0.00   76.70
07:12:26 AM   19   11.34    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   82.47
07:12:26 AM   20    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:26 AM   21   10.10    0.00    5.05    0.00    0.00    2.02    0.00    0.00    0.00   82.83
07:12:26 AM   22    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:12:26 AM   23    7.22    0.00   10.31    0.00    0.00    2.06    0.00    0.00    0.00   80.41
07:12:26 AM   24    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
07:12:26 AM   25    3.92    0.00    2.94    0.00    0.00    1.96    0.00    0.00    0.00   91.18
07:12:26 AM   26    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:12:26 AM   27    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:12:26 AM   28    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:26 AM   29    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:12:26 AM   30    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:26 AM   31    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:26 AM   32    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:26 AM   33    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:12:26 AM   34    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:26 AM   35    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:12:26 AM   36    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:26 AM   37    3.96    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   95.05
07:12:26 AM   38    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:26 AM   39    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96

07:12:26 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:12:27 AM  all    2.32    0.00    3.18    0.00    0.00    1.97    0.00    0.00    0.00   92.53
07:12:27 AM    0    3.06    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   92.86
07:12:27 AM    1    0.95    0.00    2.86    0.00    0.00   10.48    0.00    0.00    0.00   85.71
07:12:27 AM    2    1.03    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   95.88
07:12:27 AM    3    2.97    0.00    0.99    0.00    0.00    2.97    0.00    0.00    0.00   93.07
07:12:27 AM    4    3.16    0.00    5.26    0.00    0.00   17.89    0.00    0.00    0.00   73.68
07:12:27 AM    5    0.98    0.00    3.92    0.00    0.00    4.90    0.00    0.00    0.00   90.20
07:12:27 AM    6    2.02    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   92.93
07:12:27 AM    7    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
07:12:27 AM    8    2.00    0.00    5.00    0.00    0.00    1.00    0.00    0.00    0.00   92.00
