Linux 4.4.0-111-generic (ath-1) 	02/22/2018 	_x86_64_	(40 CPU)

08:54:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:55:01 PM   25    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:55:01 PM   26    2.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.92
08:55:01 PM   27    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:55:01 PM   28    1.02    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   93.88
08:55:01 PM   29    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:55:01 PM   30    0.00    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   94.95
08:55:01 PM   31    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
08:55:01 PM   32    2.02    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:55:01 PM   33    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   94.90
08:55:01 PM   34    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:55:01 PM   35    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:55:01 PM   36    0.00    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   97.94
08:55:01 PM   37    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:55:01 PM   38    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
08:55:01 PM   39    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

08:55:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:55:02 PM  all    2.16    0.00    4.42    0.00    0.00    2.54    0.00    0.00    0.00   90.88
08:55:02 PM    0    0.98    0.00    2.94    0.00    0.00    7.84    0.00    0.00    0.00   88.24
08:55:02 PM    1    2.75    0.00    4.59    0.00    0.00   14.68    0.00    0.00    0.00   77.98
08:55:02 PM    2    0.97    0.00    4.85    0.00    0.00    8.74    0.00    0.00    0.00   85.44
08:55:02 PM    3    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:55:02 PM    4    2.06    0.00    1.03    0.00    0.00   12.37    0.00    0.00    0.00   84.54
08:55:02 PM    5    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:55:02 PM    6    4.04    0.00    8.08    0.00    0.00    1.01    0.00    0.00    0.00   86.87
08:55:02 PM    7    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:55:02 PM    8    3.09    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   94.85
08:55:02 PM    9    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:55:02 PM   10    1.03    0.00    4.12    0.00    0.00    1.03    0.00    0.00    0.00   93.81
08:55:02 PM   11    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:55:02 PM   12    3.06    0.00    4.08    0.00    0.00    3.06    0.00    0.00    0.00   89.80
