Linux 4.4.0-111-generic (ath-1) 	02/15/2018 	_x86_64_	(40 CPU)

12:23:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:24:00 PM   11    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:00 PM   12    1.04    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   91.67
12:24:00 PM   13    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:00 PM   14    2.11    0.00    6.32    0.00    0.00    7.37    0.00    0.00    0.00   84.21
12:24:00 PM   15    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:00 PM   16    4.95    0.00    4.95    0.00    0.00    9.90    0.00    0.00    0.00   80.20
12:24:00 PM   17    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:00 PM   18    4.12    0.00    2.06    0.00    0.00    9.28    0.00    0.00    0.00   84.54
12:24:00 PM   19   24.49    0.00   19.39    0.00    0.00    8.16    0.00    0.00    0.00   47.96
12:24:00 PM   20    1.00    0.00    3.00    0.00    0.00    2.00    0.00    0.00    0.00   94.00
12:24:00 PM   21   46.00    0.00   54.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:24:00 PM   22    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
12:24:00 PM   23    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:00 PM   24    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
12:24:00 PM   25    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:00 PM   26    1.98    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   96.04
12:24:00 PM   27    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:00 PM   28    1.96    0.00    3.92    0.00    0.00    0.00    0.00    0.00    0.00   94.12
12:24:00 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:24:00 PM   30    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.96
12:24:00 PM   31    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:24:00 PM   32    3.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
12:24:00 PM   33    0.00    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   96.04
12:24:00 PM   34    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
