Linux 4.4.0-111-generic (ath-1) 	02/22/2018 	_x86_64_	(40 CPU)

08:48:05 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:48:11 AM   31    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
08:48:11 AM   32    2.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
08:48:11 AM   33    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
08:48:11 AM   34    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
08:48:11 AM   35    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:11 AM   36    2.02    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:48:11 AM   37    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
08:48:11 AM   38    4.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
08:48:11 AM   39    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

08:48:11 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:48:12 AM  all    1.98    0.00    4.46    0.00    0.00    1.62    0.00    0.00    0.00   91.94
08:48:12 AM    0    1.04    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   94.79
08:48:12 AM    1    1.90    0.00    0.00    0.00    0.00   11.43    0.00    0.00    0.00   86.67
08:48:12 AM    2    0.00    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   94.74
08:48:12 AM    3    0.99    0.00    1.98    0.00    0.00    5.94    0.00    0.00    0.00   91.09
08:48:12 AM    4    2.08    0.00    3.12    0.00    0.00   12.50    0.00    0.00    0.00   82.29
08:48:12 AM    5    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
